0.08
0.92
0.89
0.96
0.89
0.4
0.49
0.58
0.64
0.69
0.9
0.9
0.92
0.92
0.86
0.9
0.92
0.88
0.93
0.92
0.92
0.92
0.85
0.95
0.87
0.92
0.93
0.93
0.92
0.88
0.91
0.86
0.88
0.9
0.92
0.92
0.93
0.87
0.95
0.86
0.95
0.91
0.91
0.91
0.86
0.94
0.94
0.81
0.87
0.95
0.84
0.93
0.9
0.94
0.92
0.89
0.95
0.91
0.9
0.9
0.94
0.93
0.93
0.9
0.93
0.89
0.9
0.89
0.9
0.87
0.9
0.91
0.94
0.95
0.91
0.92
0.87
0.87
0.91
0.9
0.93
0.92
0.89
0.84
0.86
0.89
0.97
0.84
0.9
0.88
0.94
0.93
0.91
0.93
0.9
0.89
0.93
0.93
0.9
0.92
